||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 512 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
512	319	99	1699	6	483	93	1216	17	694	20	943	62	62	1	1	0	0	19	26.95	15.5000	0.0645
512	322	100	1700	6	483	94	1217	17	694	20	943	63	63	1	1	0	0	19	26.95	15.6667	0.0638
512	327	101	1705	6	483	95	1222	17	694	21	948	63	63	1	1	0	0	19	26.95	15.8333	0.0632
512	330	102	1706	6	483	96	1223	17	694	21	948	64	64	1	1	0	0	19	26.95	16.0000	0.0625
512	331	103	1707	6	483	97	1224	17	694	21	948	65	65	1	1	0	0	19	26.95	16.1667	0.0619
512	332	107	1711	6	483	101	1228	17	694	21	948	69	69	1	1	0	0	19	26.95	16.8333	0.0594
512	336	108	1724	6	483	102	1241	17	694	22	961	69	69	1	1	0	0	19	26.95	17.0000	0.0588
512	337	109	1752	6	483	103	1269	18	722	22	961	69	69	1	1	0	0	19	26.95	17.1667	0.0583
512	342	111	1754	6	483	105	1271	18	722	22	961	71	71	1	1	0	0	19	26.95	17.5000	0.0571
512	345	112	1755	6	483	106	1272	18	722	22	961	72	72	1	1	0	0	19	26.95	17.6667	0.0566
512	348	113	1756	6	483	107	1273	18	722	22	961	73	73	1	1	0	0	19	26.95	17.8333	0.0561
512	349	114	1757	6	483	108	1274	18	722	22	961	74	74	1	1	0	0	19	26.95	18.0000	0.0556
512	351	115	1758	6	483	109	1275	18	722	22	961	75	75	1	1	0	0	19	26.95	18.1667	0.0550
512	352	116	1759	6	483	110	1276	18	722	22	961	76	76	1	1	0	0	19	26.95	18.3333	0.0545
512	355	117	1776	7	500	110	1276	18	722	23	978	76	76	1	1	0	0	19	26.95	15.7143	0.0636
512	356	119	1778	9	502	110	1276	18	722	23	978	78	78	1	1	0	0	20	25.60	12.2222	0.0818
512	359	120	1941	9	502	111	1439	19	885	23	978	78	78	1	1	0	0	21	24.38	12.3333	0.0811
512	362	121	1950	9	502	112	1448	19	885	24	987	78	78	1	1	0	0	21	24.38	12.4444	0.0804
512	365	122	1951	9	502	113	1449	19	885	24	987	79	79	1	1	0	0	21	24.38	12.5556	0.0796
512	366	123	1962	9	502	114	1460	19	885	25	998	79	79	1	1	0	0	21	24.38	12.6667	0.0789
512	367	125	1964	9	502	116	1462	19	885	25	998	81	81	1	1	0	0	21	24.38	12.8889	0.0776
512	369	126	1973	9	502	117	1471	19	885	26	1007	81	81	1	1	0	0	21	24.38	13.0000	0.0769
512	370	127	1974	9	502	118	1472	19	885	26	1007	82	82	1	1	0	0	21	24.38	13.1111	0.0763
512	373	128	1975	9	502	119	1473	19	885	26	1007	83	83	1	1	0	0	21	24.38	13.2222	0.0756
512	374	129	1976	9	502	120	1474	19	885	26	1007	84	84	1	1	0	0	21	24.38	13.3333	0.0750
512	381	130	1977	9	502	121	1475	19	885	26	1007	85	85	1	1	0	0	21	24.38	13.4444	0.0744
512	387	131	2078	9	502	122	1576	20	986	26	1007	85	85	1	1	0	0	21	24.38	13.5556	0.0738
512	396	132	2079	9	502	123	1577	20	986	26	1007	86	86	1	1	0	0	21	24.38	13.6667	0.0732
512	398	133	2083	9	502	124	1581	20	986	27	1011	86	86	1	1	0	0	21	24.38	13.7778	0.0726
512	399	134	2205	9	502	125	1703	21	1108	27	1011	86	86	1	1	0	0	21	24.38	13.8889	0.0720
512	402	135	2206	9	502	126	1704	21	1108	27	1011	87	87	1	1	0	0	21	24.38	14.0000	0.0714
512	403	136	2207	9	502	127	1705	21	1108	27	1011	88	88	1	1	0	0	21	24.38	14.1111	0.0709
512	406	137	2216	9	502	128	1714	22	1117	27	1011	88	88	1	1	0	0	21	24.38	14.2222	0.0703
512	407	138	2217	9	502	129	1715	22	1117	27	1011	89	89	1	1	0	0	21	24.38	14.3333	0.0698
512	408	139	2218	9	502	130	1716	22	1117	27	1011	90	90	1	1	0	0	21	24.38	14.4444	0.0692
512	414	141	2220	9	502	132	1718	22	1117	27	1011	92	92	1	1	0	0	21	24.38	14.6667	0.0682
512	418	142	2221	9	502	133	1719	22	1117	27	1011	93	93	1	1	0	0	21	24.38	14.7778	0.0677
512	422	143	2236	9	502	134	1734	23	1132	27	1011	93	93	1	1	0	0	21	24.38	14.8889	0.0672
512	425	144	2283	9	502	135	1781	24	1179	27	1011	93	93	1	1	0	0	21	24.38	15.0000	0.0667
512	426	145	2284	9	502	136	1782	24	1179	27	1011	94	94	1	1	0	0	21	24.38	15.1111	0.0662
512	427	146	2293	9	502	137	1791	25	1188	27	1011	94	94	1	1	0	0	21	24.38	15.2222	0.0657
512	428	147	2294	9	502	138	1792	25	1188	27	1011	95	95	1	1	0	0	21	24.38	15.3333	0.0652
512	430	149	2296	9	502	140	1794	25	1188	27	1011	97	97	1	1	0	0	21	24.38	15.5556	0.0643
512	435	150	2307	9	502	141	1805	26	1199	27	1011	97	97	1	1	0	0	21	24.38	15.6667	0.0638
512	440	151	2308	9	502	142	1806	26	1199	27	1011	98	98	1	1	0	0	21	24.38	15.7778	0.0634
512	441	152	2309	9	502	143	1807	26	1199	27	1011	99	99	1	1	0	0	21	24.38	15.8889	0.0629
512	443	153	2319	9	502	144	1817	26	1199	28	1021	99	99	1	1	0	0	21	24.38	16.0000	0.0625
512	444	154	2320	9	502	145	1818	26	1199	28	1021	100	100	1	1	0	0	21	24.38	16.1111	0.0621
512	445	155	2321	9	502	146	1819	26	1199	28	1021	101	101	1	1	0	0	21	24.38	16.2222	0.0616
512	446	156	2359	9	502	147	1857	26	1199	29	1059	101	101	1	1	0	0	21	24.38	16.3333	0.0612
512	453	157	2363	9	502	148	1861	27	1203	29	1059	101	101	1	1	0	0	21	24.38	16.4444	0.0608
512	458	158	2365	10	504	148	1861	27	1203	30	1061	101	101	1	1	0	0	21	24.38	14.8000	0.0676
512	461	159	2471	10	504	149	1967	27	1203	31	1167	101	101	1	1	0	0	21	24.38	14.9000	0.0671
512	462	160	2472	10	504	150	1968	27	1203	31	1167	102	102	1	1	0	0	21	24.38	15.0000	0.0667
512	466	161	2473	10	504	151	1969	27	1203	31	1167	103	103	1	1	0	0	21	24.38	15.1000	0.0662
512	467	162	2485	11	516	151	1969	28	1215	31	1167	103	103	1	1	0	0	21	24.38	13.7273	0.0728
512	468	163	2486	11	516	152	1970	28	1215	31	1167	104	104	1	1	0	0	20	25.60	13.8182	0.0724
512	469	165	2488	11	516	154	1972	28	1215	31	1167	106	106	1	1	0	0	20	25.60	14.0000	0.0714
512	470	166	2496	11	516	155	1980	28	1215	32	1175	106	106	1	1	0	0	20	25.60	14.0909	0.0710
512	473	167	2497	11	516	156	1981	28	1215	32	1175	107	107	1	1	0	0	20	25.60	14.1818	0.0705
512	475	168	2498	11	516	157	1982	28	1215	32	1175	108	108	1	1	0	0	20	25.60	14.2727	0.0701
512	477	169	2519	11	516	158	2003	28	1215	33	1196	108	108	1	1	0	0	20	25.60	14.3636	0.0696
512	479	170	2563	11	516	159	2047	28	1215	34	1240	108	108	1	1	0	0	20	25.60	14.4545	0.0692
512	480	171	2564	11	516	160	2048	28	1215	34	1240	109	109	1	1	0	0	20	25.60	14.5455	0.0688
512	485	172	2565	11	516	161	2049	28	1215	34	1240	110	110	1	1	0	0	20	25.60	14.6364	0.0683
512	487	173	2566	11	516	162	2050	28	1215	34	1240	111	111	1	1	0	0	20	25.60	14.7273	0.0679
512	490	174	2567	11	516	163	2051	28	1215	34	1240	112	112	1	1	0	0	20	25.60	14.8182	0.0675
512	503	175	2568	11	516	164	2052	28	1215	34	1240	113	113	1	1	0	0	20	25.60	14.9091	0.0671
512	504	178	2571	11	516	167	2055	28	1215	34	1240	116	116	1	1	0	0	20	25.60	15.1818	0.0659
512	506	179	2586	11	516	168	2070	29	1230	34	1240	116	116	1	1	0	0	20	25.60	15.2727	0.0655
512	508	182	2589	11	516	171	2073	29	1230	34	1240	119	119	1	1	0	0	20	25.60	15.5455	0.0643
512	512	183	2590	11	516	172	2074	29	1230	34	1240	120	120	1	1	0	0	20	25.60	15.6364	0.0640
512	518	185	2592	11	516	174	2076	29	1230	34	1240	122	122	1	1	0	0	20	25.60	15.8182	0.0632
512	520	185	2592	11	516	174	2076	29	1230	34	1240	122	122	1	1	1	2	20	25.60	15.8182	0.0632
512	535	186	2593	11	516	175	2077	29	1230	34	1240	123	123	1	1	1	2	20	25.60	15.9091	0.0629
512	537	187	2594	11	516	176	2078	29	1230	34	1240	124	124	1	1	1	2	20	25.60	16.0000	0.0625
512	540	188	2641	11	516	177	2125	30	1277	34	1240	124	124	1	1	1	2	20	25.60	16.0909	0.0621
512	544	189	2642	11	516	178	2126	30	1277	34	1240	125	125	1	1	1	2	20	25.60	16.1818	0.0618
512	545	190	2645	11	516	179	2129	30	1277	35	1243	125	125	1	1	1	2	20	25.60	16.2727	0.0615
512	548	192	2647	11	516	181	2131	30	1277	35	1243	127	127	1	1	1	2	20	25.60	16.4545	0.0608
512	553	193	2648	11	516	182	2132	30	1277	35	1243	128	128	1	1	1	2	20	25.60	16.5455	0.0604
512	555	194	2649	11	516	183	2133	30	1277	35	1243	129	129	1	1	1	2	20	25.60	16.6364	0.0601
512	559	195	2650	11	516	184	2134	30	1277	35	1243	130	130	1	1	1	2	20	25.60	16.7273	0.0598
512	560	196	2651	11	516	185	2135	30	1277	35	1243	131	131	1	1	1	2	20	25.60	16.8182	0.0595
512	562	197	2691	11	516	186	2175	31	1317	35	1243	131	131	1	1	1	2	20	25.60	16.9091	0.0591
512	566	198	2713	11	516	187	2197	32	1339	35	1243	131	131	1	1	1	2	20	25.60	17.0000	0.0588
512	570	199	2743	11	516	188	2227	33	1369	35	1243	131	131	1	1	1	2	20	25.60	17.0909	0.0585
512	573	200	2744	11	516	189	2228	33	1369	35	1243	132	132	1	1	1	2	20	25.60	17.1818	0.0582
512	575	201	2748	11	516	190	2232	34	1373	35	1243	132	132	1	1	1	2	20	25.60	17.2727	0.0579
512	583	204	2751	11	516	193	2235	34	1373	35	1243	135	135	1	1	1	2	20	25.60	17.5455	0.0570
512	587	205	2752	11	516	194	2236	34	1373	35	1243	136	136	1	1	1	2	20	25.60	17.6364	0.0567
512	588	207	2754	11	516	196	2238	34	1373	35	1243	138	138	1	1	1	2	20	25.60	17.8182	0.0561
512	594	208	2755	11	516	197	2239	34	1373	35	1243	139	139	1	1	1	2	20	25.60	17.9091	0.0558
512	596	209	2760	11	516	198	2244	34	1373	36	1248	139	139	1	1	1	2	20	25.60	18.0000	0.0556
512	600	210	2761	11	516	199	2245	34	1373	36	1248	140	140	1	1	1	2	20	25.60	18.0909	0.0553
512	605	211	2762	11	516	200	2246	34	1373	36	1248	141	141	1	1	1	2	20	25.60	18.1818	0.0550
512	607	212	2779	11	516	201	2263	34	1373	37	1265	141	141	1	1	1	2	20	25.60	18.2727	0.0547
512	608	213	2793	11	516	202	2277	35	1387	37	1265	141	141	1	1	1	2	20	25.60	18.3636	0.0545
512	611	214	2794	11	516	203	2278	35	1387	37	1265	142	142	1	1	1	2	20	25.60	18.4545	0.0542
512	612	215	2805	12	527	203	2278	36	1398	37	1265	142	142	1	1	1	2	20	25.60	16.9167	0.0591
512	617	216	2823	12	527	204	2296	37	1416	37	1265	142	142	1	1	1	2	19	26.95	17.0000	0.0588
512	622	217	2971	12	527	205	2444	38	1564	37	1265	142	142	1	1	1	2	19	26.95	17.0833	0.0585
512	629	219	2973	12	527	207	2446	38	1564	37	1265	144	144	1	1	1	2	19	26.95	17.2500	0.0580
512	630	220	2978	12	527	208	2451	38	1564	38	1270	144	144	1	1	1	2	19	26.95	17.3333	0.0577
512	631	222	2980	12	527	210	2453	38	1564	38	1270	146	146	1	1	1	2	19	26.95	17.5000	0.0571
512	632	223	2992	12	527	211	2465	39	1576	38	1270	146	146	1	1	1	2	19	26.95	17.5833	0.0569
512	634	224	2993	12	527	212	2466	39	1576	38	1270	147	147	1	1	1	2	19	26.95	17.6667	0.0566
512	636	225	2994	12	527	213	2467	39	1576	38	1270	148	148	1	1	1	2	19	26.95	17.7500	0.0563
512	637	226	3026	12	527	214	2499	40	1608	38	1270	148	148	1	1	1	2	19	26.95	17.8333	0.0561
512	639	227	3047	12	527	215	2520	41	1629	38	1270	148	148	1	1	1	2	19	26.95	17.9167	0.0558
512	643	228	3101	12	527	216	2574	42	1683	38	1270	148	148	1	1	1	2	19	26.95	18.0000	0.0556
512	647	229	3170	12	527	217	2643	42	1683	39	1339	148	148	1	1	1	2	19	26.95	18.0833	0.0553
512	657	232	3173	12	527	220	2646	42	1683	39	1339	151	151	1	1	1	2	19	26.95	18.3333	0.0545
512	659	233	3201	12	527	221	2674	42	1683	40	1367	151	151	1	1	1	2	19	26.95	18.4167	0.0543
512	665	234	3228	12	527	222	2701	43	1710	40	1367	151	151	1	1	1	2	19	26.95	18.5000	0.0541
512	669	235	3229	12	527	223	2702	43	1710	40	1367	152	152	1	1	1	2	19	26.95	18.5833	0.0538
512	673	236	3230	12	527	224	2703	43	1710	40	1367	153	153	1	1	1	2	19	26.95	18.6667	0.0536
512	676	237	3235	13	532	224	2703	43	1710	41	1372	153	153	1	1	1	2	19	26.95	17.2308	0.0580
512	680	238	3236	13	532	225	2704	43	1710	41	1372	154	154	1	1	1	2	20	25.60	17.3077	0.0578
512	682	239	3255	13	532	226	2723	43	1710	42	1391	154	154	1	1	1	2	20	25.60	17.3846	0.0575
512	683	240	3256	13	532	227	2724	43	1710	42	1391	155	155	1	1	1	2	20	25.60	17.4615	0.0573
512	684	241	3257	13	532	228	2725	43	1710	42	1391	156	156	1	1	1	2	20	25.60	17.5385	0.0570
512	694	242	3258	13	532	229	2726	43	1710	42	1391	157	157	1	1	1	2	20	25.60	17.6154	0.0568
512	709	243	3259	13	532	230	2727	43	1710	42	1391	158	158	1	1	1	2	20	25.60	17.6923	0.0565
512	712	244	3260	13	532	231	2728	43	1710	42	1391	159	159	1	1	1	2	20	25.60	17.7692	0.0563
512	715	245	3261	13	532	232	2729	43	1710	42	1391	160	160	1	1	1	2	20	25.60	17.8462	0.0560
512	720	246	3262	13	532	233	2730	43	1710	42	1391	161	161	1	1	1	2	20	25.60	17.9231	0.0558
512	721	247	3263	13	532	234	2731	43	1710	42	1391	162	162	1	1	1	2	20	25.60	18.0000	0.0556
512	722	248	3270	13	532	235	2738	43	1710	43	1398	162	162	1	1	1	2	20	25.60	18.0769	0.0553
512	725	249	3271	13	532	236	2739	43	1710	43	1398	163	163	1	1	1	2	20	25.60	18.1538	0.0551
512	726	250	3286	13	532	237	2754	43	1710	44	1413	163	163	1	1	1	2	20	25.60	18.2308	0.0549
512	729	251	3287	13	532	238	2755	43	1710	44	1413	164	164	1	1	1	2	20	25.60	18.3077	0.0546
512	731	252	3288	13	532	239	2756	43	1710	44	1413	165	165	1	1	1	2	20	25.60	18.3846	0.0544
512	743	253	3289	13	532	240	2757	43	1710	44	1413	166	166	1	1	1	2	20	25.60	18.4615	0.0542
512	748	254	3290	13	532	241	2758	43	1710	44	1413	167	167	1	1	1	2	20	25.60	18.5385	0.0539
512	765	255	3291	13	532	242	2759	43	1710	44	1413	168	168	1	1	1	2	20	25.60	18.6154	0.0537
512	770	256	3292	13	532	243	2760	43	1710	44	1413	169	169	1	1	1	2	20	25.60	18.6923	0.0535
512	771	258	3294	13	532	245	2762	43	1710	44	1413	171	171	1	1	1	2	20	25.60	18.8462	0.0531
512	774	259	3324	14	562	245	2762	44	1740	44	1413	171	171	1	1	1	2	20	25.60	17.5000	0.0571
512	775	260	3325	14	562	246	2763	44	1740	44	1413	172	172	1	1	1	2	19	26.95	17.5714	0.0569
512	776	261	3326	14	562	247	2764	44	1740	44	1413	173	173	1	1	1	2	19	26.95	17.6429	0.0567
512	787	262	3327	14	562	248	2765	44	1740	44	1413	174	174	1	1	1	2	19	26.95	17.7143	0.0565
512	789	263	3374	14	562	249	2812	45	1787	44	1413	174	174	1	1	1	2	19	26.95	17.7857	0.0562
512	793	264	3375	14	562	250	2813	45	1787	44	1413	175	175	1	1	1	2	19	26.95	17.8571	0.0560
512	795	265	3379	14	562	251	2817	45	1787	45	1417	175	175	1	1	1	2	19	26.95	17.9286	0.0558
512	798	266	3380	14	562	252	2818	45	1787	45	1417	176	176	1	1	1	2	19	26.95	18.0000	0.0556
512	800	266	3380	14	562	252	2818	45	1787	45	1417	176	176	2	2	1	2	19	26.95	18.0000	0.0556
512	802	267	3381	14	562	253	2819	45	1787	45	1417	177	177	2	2	1	2	19	26.95	18.0714	0.0553
512	810	268	3451	14	562	254	2889	46	1857	45	1417	177	177	2	2	1	2	19	26.95	18.1429	0.0551
512	814	269	3452	14	562	255	2890	46	1857	45	1417	178	178	2	2	1	2	19	26.95	18.2143	0.0549
