||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
4	2774	10	21	10	21	0	0	5	12	2	6	3	3	8	8	0	0	4	1.00	0.0000	?????
4	2857	11	22	11	22	0	0	5	12	2	6	4	4	8	8	0	0	4	1.00	0.0000	?????
4	2911	12	24	12	24	0	0	6	14	2	6	4	4	8	8	0	0	3	1.33	0.0000	?????
4	3013	12	24	12	24	0	0	6	14	2	6	4	4	9	9	0	0	4	1.00	0.0000	?????
4	3130	13	27	13	27	0	0	6	14	3	9	4	4	9	9	0	0	4	1.00	0.0000	?????
4	3229	13	27	13	27	0	0	6	14	3	9	4	4	10	10	0	0	4	1.00	0.0000	?????
4	3434	14	30	14	30	0	0	7	17	3	9	4	4	10	10	0	0	4	1.00	0.0000	?????
4	3522	15	32	15	32	0	0	8	19	3	9	4	4	10	10	0	0	3	1.33	0.0000	?????
4	3582	16	35	16	35	0	0	9	22	3	9	4	4	10	10	0	0	4	1.00	0.0000	?????
4	3680	17	36	17	36	0	0	9	22	3	9	5	5	10	10	0	0	4	1.00	0.0000	?????
4	4195	17	36	17	36	0	0	9	22	3	9	5	5	11	11	0	0	3	1.33	0.0000	?????
4	4544	17	36	17	36	0	0	9	22	3	9	5	5	12	12	0	0	3	1.33	0.0000	?????
4	4718	18	38	18	38	0	0	10	24	3	9	5	5	12	12	0	0	3	1.33	0.0000	?????
4	5234	18	38	18	38	0	0	10	24	3	9	5	5	13	13	0	0	4	1.00	0.0000	?????
4	5347	18	38	18	38	0	0	10	24	3	9	5	5	14	14	0	0	4	1.00	0.0000	?????
4	5349	19	40	19	40	0	0	11	26	3	9	5	5	14	14	0	0	4	1.00	0.0000	?????
4	5366	20	43	20	43	0	0	11	26	4	12	5	5	14	14	0	0	3	1.33	0.0000	?????
4	5398	20	43	20	43	0	0	11	26	4	12	5	5	15	15	0	0	4	1.00	0.0000	?????
4	5601	21	44	21	44	0	0	11	26	4	12	6	6	15	15	0	0	4	1.00	0.0000	?????
4	5619	22	47	22	47	0	0	11	26	5	15	6	6	15	15	0	0	3	1.33	0.0000	?????
4	5647	22	47	22	47	0	0	11	26	5	15	6	6	16	16	0	0	4	1.00	0.0000	?????
4	5653	22	47	22	47	0	0	11	26	5	15	6	6	17	17	0	0	4	1.00	0.0000	?????
4	5675	23	50	23	50	0	0	12	29	5	15	6	6	17	17	0	0	4	1.00	0.0000	?????
4	6512	23	50	23	50	0	0	12	29	5	15	6	6	18	18	0	0	4	1.00	0.0000	?????
4	6872	24	53	24	53	0	0	13	32	5	15	6	6	18	18	0	0	4	1.00	0.0000	?????
4	7154	25	56	25	56	0	0	14	35	5	15	6	6	18	18	0	0	4	1.00	0.0000	?????
4	7238	25	56	25	56	0	0	14	35	5	15	6	6	19	19	0	0	3	1.33	0.0000	?????
4	7445	26	57	26	57	0	0	14	35	5	15	7	7	19	19	0	0	3	1.33	0.0000	?????
4	7487	27	60	27	60	0	0	14	35	6	18	7	7	19	19	0	0	4	1.00	0.0000	?????
4	7676	27	60	27	60	0	0	14	35	6	18	7	7	20	20	0	0	4	1.00	0.0000	?????
4	7757	28	63	28	63	0	0	15	38	6	18	7	7	20	20	0	0	4	1.00	0.0000	?????
4	7782	28	63	28	63	0	0	15	38	6	18	7	7	21	21	0	0	3	1.33	0.0000	?????
4	7913	28	63	28	63	0	0	15	38	6	18	7	7	22	22	0	0	3	1.33	0.0000	?????
4	8480	28	63	28	63	0	0	15	38	6	18	7	7	23	23	0	0	3	1.33	0.0000	?????
4	8848	29	65	29	65	0	0	16	40	6	18	7	7	23	23	0	0	3	1.33	0.0000	?????
4	8978	30	66	30	66	0	0	16	40	6	18	8	8	23	23	0	0	4	1.00	0.0000	?????
4	9126	30	66	30	66	0	0	16	40	6	18	8	8	24	24	0	0	3	1.33	0.0000	?????
4	9154	31	69	31	69	0	0	17	43	6	18	8	8	24	24	0	0	3	1.33	0.0000	?????
4	9198	31	69	31	69	0	0	17	43	6	18	8	8	25	25	0	0	3	1.33	0.0000	?????
4	9243	31	69	31	69	0	0	17	43	6	18	8	8	26	26	0	0	3	1.33	0.0000	?????
4	9246	32	70	32	70	0	0	17	43	6	18	9	9	26	26	0	0	3	1.33	0.0000	?????
4	9380	33	72	33	72	0	0	18	45	6	18	9	9	26	26	0	0	4	1.00	0.0000	?????
4	9525	34	75	34	75	0	0	18	45	7	21	9	9	26	26	0	0	3	1.33	0.0000	?????
4	9610	34	75	34	75	0	0	18	45	7	21	9	9	27	27	0	0	3	1.33	0.0000	?????
4	9660	35	77	35	77	0	0	19	47	7	21	9	9	27	27	0	0	3	1.33	0.0000	?????
4	9739	36	78	36	78	0	0	19	47	7	21	10	10	27	27	0	0	4	1.00	0.0000	?????
4	10167	36	78	36	78	0	0	19	47	7	21	10	10	28	28	0	0	3	1.33	0.0000	?????
4	10448	36	78	36	78	0	0	19	47	7	21	10	10	29	29	0	0	3	1.33	0.0000	?????
4	10704	37	81	37	81	0	0	20	50	7	21	10	10	29	29	0	0	3	1.33	0.0000	?????
4	11060	38	82	38	82	0	0	20	50	7	21	11	11	29	29	0	0	3	1.33	0.0000	?????
4	11157	38	82	38	82	0	0	20	50	7	21	11	11	30	30	0	0	4	1.00	0.0000	?????
4	11215	39	85	39	85	0	0	20	50	8	24	11	11	30	30	0	0	4	1.00	0.0000	?????
4	11248	39	85	39	85	0	0	20	50	8	24	11	11	31	31	0	0	4	1.00	0.0000	?????
4	11266	40	88	40	88	0	0	21	53	8	24	11	11	31	31	0	0	4	1.00	0.0000	?????
4	11296	41	89	41	89	0	0	21	53	8	24	12	12	31	31	0	0	3	1.33	0.0000	?????
4	11371	42	92	42	92	0	0	21	53	9	27	12	12	31	31	0	0	4	1.00	0.0000	?????
4	11822	43	94	43	94	0	0	22	55	9	27	12	12	31	31	0	0	4	1.00	0.0000	?????
4	11852	44	97	44	97	0	0	22	55	10	30	12	12	31	31	0	0	3	1.33	0.0000	?????
4	11985	45	100	45	100	0	0	23	58	10	30	12	12	31	31	0	0	4	1.00	0.0000	?????
4	12416	45	100	45	100	0	0	23	58	10	30	12	12	32	32	0	0	4	1.00	0.0000	?????
4	12552	45	100	45	100	0	0	23	58	10	30	12	12	33	33	0	0	4	1.00	0.0000	?????
4	12750	45	100	45	100	0	0	23	58	10	30	12	12	34	34	0	0	4	1.00	0.0000	?????
4	12905	45	100	45	100	0	0	23	58	10	30	12	12	35	35	0	0	4	1.00	0.0000	?????
4	13126	46	102	46	102	0	0	24	60	10	30	12	12	35	35	0	0	4	1.00	0.0000	?????
4	13253	46	102	46	102	0	0	24	60	10	30	12	12	36	36	0	0	3	1.33	0.0000	?????
4	13316	47	103	47	103	0	0	24	60	10	30	13	13	36	36	0	0	3	1.33	0.0000	?????
4	13555	48	106	48	106	0	0	24	60	11	33	13	13	36	36	0	0	4	1.00	0.0000	?????
4	13568	48	106	48	106	0	0	24	60	11	33	13	13	37	37	0	0	4	1.00	0.0000	?????
4	13998	49	108	49	108	0	0	25	62	11	33	13	13	37	37	0	0	4	1.00	0.0000	?????
4	14124	50	111	50	111	0	0	25	62	12	36	13	13	37	37	0	0	3	1.33	0.0000	?????
4	14384	50	111	50	111	0	0	25	62	12	36	13	13	38	38	0	0	4	1.00	0.0000	?????
4	14638	50	111	50	111	0	0	25	62	12	36	13	13	39	39	0	0	4	1.00	0.0000	?????
4	14816	51	114	51	114	0	0	26	65	12	36	13	13	39	39	0	0	4	1.00	0.0000	?????
4	14936	51	114	51	114	0	0	26	65	12	36	13	13	40	40	0	0	4	1.00	0.0000	?????
4	15010	52	115	52	115	0	0	26	65	12	36	14	14	40	40	0	0	4	1.00	0.0000	?????
4	15086	53	118	53	118	0	0	26	65	13	39	14	14	40	40	0	0	3	1.33	0.0000	?????
4	15151	54	119	54	119	0	0	26	65	13	39	15	15	40	40	0	0	4	1.00	0.0000	?????
4	15155	55	121	55	121	0	0	27	67	13	39	15	15	40	40	0	0	3	1.33	0.0000	?????
4	15257	55	121	55	121	0	0	27	67	13	39	15	15	41	41	0	0	4	1.00	0.0000	?????
4	15393	56	124	56	124	0	0	28	70	13	39	15	15	41	41	0	0	4	1.00	0.0000	?????
4	15722	57	126	57	126	0	0	29	72	13	39	15	15	41	41	0	0	3	1.33	0.0000	?????
4	16064	58	127	58	127	0	0	29	72	13	39	16	16	41	41	0	0	4	1.00	0.0000	?????
4	16184	59	130	59	130	0	0	29	72	14	42	16	16	41	41	0	0	3	1.33	0.0000	?????
4	16200	60	133	60	133	0	0	30	75	14	42	16	16	41	41	0	0	4	1.00	0.0000	?????
4	16302	60	133	60	133	0	0	30	75	14	42	16	16	42	42	0	0	4	1.00	0.0000	?????
4	16352	60	133	60	133	0	0	30	75	14	42	16	16	43	43	0	0	4	1.00	0.0000	?????
4	16684	60	133	60	133	0	0	30	75	14	42	16	16	44	44	0	0	4	1.00	0.0000	?????
4	17024	61	135	61	135	0	0	31	77	14	42	16	16	44	44	0	0	4	1.00	0.0000	?????
4	17262	61	135	61	135	0	0	31	77	14	42	16	16	45	45	0	0	3	1.33	0.0000	?????
4	17321	61	135	61	135	0	0	31	77	14	42	16	16	46	46	0	0	3	1.33	0.0000	?????
4	17525	61	135	61	135	0	0	31	77	14	42	16	16	47	47	0	0	3	1.33	0.0000	?????
4	17645	62	138	62	138	0	0	32	80	14	42	16	16	47	47	0	0	3	1.33	0.0000	?????
4	17941	63	139	63	139	0	0	32	80	14	42	17	17	47	47	0	0	3	1.33	0.0000	?????
4	18120	63	139	63	139	0	0	32	80	14	42	17	17	48	48	0	0	4	1.00	0.0000	?????
4	18247	64	142	64	142	0	0	32	80	15	45	17	17	48	48	0	0	4	1.00	0.0000	?????
4	18320	64	142	64	142	0	0	32	80	15	45	17	17	49	49	0	0	4	1.00	0.0000	?????
4	18580	65	145	65	145	0	0	33	83	15	45	17	17	49	49	0	0	4	1.00	0.0000	?????
4	18848	66	148	66	148	0	0	34	86	15	45	17	17	49	49	0	0	4	1.00	0.0000	?????
4	19267	66	148	66	148	0	0	34	86	15	45	17	17	50	50	0	0	4	1.00	0.0000	?????
4	19705	66	148	66	148	0	0	34	86	15	45	17	17	51	51	0	0	4	1.00	0.0000	?????
4	19854	66	148	66	148	0	0	34	86	15	45	17	17	52	52	0	0	4	1.00	0.0000	?????
4	20288	66	148	66	148	0	0	34	86	15	45	17	17	53	53	0	0	4	1.00	0.0000	?????
4	20463	66	148	66	148	0	0	34	86	15	45	17	17	54	54	0	0	4	1.00	0.0000	?????
4	20556	67	151	67	151	0	0	35	89	15	45	17	17	54	54	0	0	4	1.00	0.0000	?????
4	20574	68	152	68	152	0	0	35	89	15	45	18	18	54	54	0	0	4	1.00	0.0000	?????
4	20697	69	155	69	155	0	0	35	89	16	48	18	18	54	54	0	0	3	1.33	0.0000	?????
4	20773	70	157	70	157	0	0	36	91	16	48	18	18	54	54	0	0	4	1.00	0.0000	?????
4	21272	70	157	70	157	0	0	36	91	16	48	18	18	55	55	0	0	3	1.33	0.0000	?????
4	21461	71	160	71	160	0	0	36	91	17	51	18	18	55	55	0	0	3	1.33	0.0000	?????
4	21483	71	160	71	160	0	0	36	91	17	51	18	18	56	56	0	0	4	1.00	0.0000	?????
4	21601	71	160	71	160	0	0	36	91	17	51	18	18	57	57	0	0	4	1.00	0.0000	?????
4	22090	71	160	71	160	0	0	36	91	17	51	18	18	58	58	0	0	4	1.00	0.0000	?????
4	22123	72	162	72	162	0	0	37	93	17	51	18	18	58	58	0	0	4	1.00	0.0000	?????
4	22181	73	165	73	165	0	0	38	96	17	51	18	18	58	58	0	0	3	1.33	0.0000	?????
4	22244	74	167	74	167	0	0	39	98	17	51	18	18	58	58	0	0	3	1.33	0.0000	?????
4	22256	74	167	74	167	0	0	39	98	17	51	18	18	59	59	0	0	4	1.00	0.0000	?????
4	22716	75	168	75	168	0	0	39	98	17	51	19	19	59	59	0	0	4	1.00	0.0000	?????
4	22761	76	171	76	171	0	0	39	98	18	54	19	19	59	59	0	0	3	1.33	0.0000	?????
4	23090	77	172	77	172	0	0	39	98	18	54	20	20	59	59	0	0	3	1.33	0.0000	?????
4	23276	77	172	77	172	0	0	39	98	18	54	20	20	60	60	0	0	4	1.00	0.0000	?????
4	23294	78	174	78	174	0	0	40	100	18	54	20	20	60	60	0	0	4	1.00	0.0000	?????
4	23405	78	174	78	174	0	0	40	100	18	54	20	20	61	61	0	0	3	1.33	0.0000	?????
4	23520	79	177	79	177	0	0	40	100	19	57	20	20	61	61	0	0	3	1.33	0.0000	?????
4	23936	80	180	80	180	0	0	41	103	19	57	20	20	61	61	0	0	4	1.00	0.0000	?????
4	24224	80	180	80	180	0	0	41	103	19	57	20	20	62	62	0	0	4	1.00	0.0000	?????
4	24242	80	180	80	180	0	0	41	103	19	57	20	20	63	63	0	0	4	1.00	0.0000	?????
4	24474	80	180	80	180	0	0	41	103	19	57	20	20	64	64	0	0	4	1.00	0.0000	?????
4	24606	81	181	81	181	0	0	41	103	19	57	21	21	64	64	0	0	4	1.00	0.0000	?????
4	24852	82	183	82	183	0	0	42	105	19	57	21	21	64	64	0	0	3	1.33	0.0000	?????
4	25082	82	183	82	183	0	0	42	105	19	57	21	21	65	65	0	0	4	1.00	0.0000	?????
4	25281	82	183	82	183	0	0	42	105	19	57	21	21	66	66	0	0	4	1.00	0.0000	?????
4	25440	82	183	82	183	0	0	42	105	19	57	21	21	67	67	0	0	4	1.00	0.0000	?????
4	25791	83	186	83	186	0	0	43	108	19	57	21	21	67	67	0	0	4	1.00	0.0000	?????
4	25795	84	187	84	187	0	0	43	108	19	57	22	22	67	67	0	0	4	1.00	0.0000	?????
4	26192	84	187	84	187	0	0	43	108	19	57	22	22	68	68	0	0	3	1.33	0.0000	?????
4	26388	85	189	85	189	0	0	44	110	19	57	22	22	68	68	0	0	3	1.33	0.0000	?????
4	26493	86	192	86	192	0	0	44	110	20	60	22	22	68	68	0	0	4	1.00	0.0000	?????
4	26710	87	194	87	194	0	0	45	112	20	60	22	22	68	68	0	0	4	1.00	0.0000	?????
4	26752	88	197	88	197	0	0	45	112	21	63	22	22	68	68	0	0	3	1.33	0.0000	?????
4	26859	88	197	88	197	0	0	45	112	21	63	22	22	69	69	0	0	4	1.00	0.0000	?????
4	26957	88	197	88	197	0	0	45	112	21	63	22	22	70	70	0	0	4	1.00	0.0000	?????
4	27091	89	200	89	200	0	0	46	115	21	63	22	22	70	70	0	0	4	1.00	0.0000	?????
4	27282	90	201	90	201	0	0	46	115	21	63	23	23	70	70	0	0	4	1.00	0.0000	?????
4	27286	90	201	90	201	0	0	46	115	21	63	23	23	71	71	0	0	3	1.33	0.0000	?????
4	27411	90	201	90	201	0	0	46	115	21	63	23	23	72	72	0	0	3	1.33	0.0000	?????
4	27556	91	204	91	204	0	0	46	115	22	66	23	23	72	72	0	0	3	1.33	0.0000	?????
4	28021	91	204	91	204	0	0	46	115	22	66	23	23	73	73	0	0	4	1.00	0.0000	?????
4	28160	91	204	91	204	0	0	46	115	22	66	23	23	74	74	0	0	4	1.00	0.0000	?????
4	28563	91	204	91	204	0	0	46	115	22	66	23	23	75	75	0	0	4	1.00	0.0000	?????
4	28625	92	207	92	207	0	0	47	118	22	66	23	23	75	75	0	0	4	1.00	0.0000	?????
4	28686	93	209	93	209	0	0	48	120	22	66	23	23	75	75	0	0	3	1.33	0.0000	?????
4	28720	94	212	94	212	0	0	49	123	22	66	23	23	75	75	0	0	4	1.00	0.0000	?????
4	28880	95	213	95	213	0	0	49	123	22	66	24	24	75	75	0	0	4	1.00	0.0000	?????
4	29072	96	215	96	215	0	0	50	125	22	66	24	24	75	75	0	0	3	1.33	0.0000	?????
4	29243	96	215	96	215	0	0	50	125	22	66	24	24	76	76	0	0	4	1.00	0.0000	?????
4	29290	96	215	96	215	0	0	50	125	22	66	24	24	77	77	0	0	4	1.00	0.0000	?????
4	29398	96	215	96	215	0	0	50	125	22	66	24	24	78	78	0	0	4	1.00	0.0000	?????
4	30083	97	216	97	216	0	0	50	125	22	66	25	25	78	78	0	0	4	1.00	0.0000	?????
4	30128	97	216	97	216	0	0	50	125	22	66	25	25	79	79	0	0	3	1.33	0.0000	?????
4	30509	97	216	97	216	0	0	50	125	22	66	25	25	80	80	0	0	3	1.33	0.0000	?????
4	30678	98	219	98	219	0	0	50	125	23	69	25	25	80	80	0	0	3	1.33	0.0000	?????
4	30706	99	222	99	222	0	0	50	125	24	72	25	25	80	80	0	0	4	1.00	0.0000	?????
4	30913	100	224	100	224	0	0	51	127	24	72	25	25	80	80	0	0	4	1.00	0.0000	?????
4	31142	101	227	101	227	0	0	51	127	25	75	25	25	80	80	0	0	3	1.33	0.0000	?????
4	31295	101	227	101	227	0	0	51	127	25	75	25	25	81	81	0	0	4	1.00	0.0000	?????
4	31447	102	230	102	230	0	0	51	127	26	78	25	25	81	81	0	0	4	1.00	0.0000	?????
4	31496	103	233	103	233	0	0	52	130	26	78	25	25	81	81	0	0	4	1.00	0.0000	?????
4	31628	103	233	103	233	0	0	52	130	26	78	25	25	82	82	0	0	3	1.33	0.0000	?????
4	31797	104	236	104	236	0	0	53	133	26	78	25	25	82	82	0	0	3	1.33	0.0000	?????
4	31800	104	236	104	236	0	0	53	133	26	78	25	25	83	83	0	0	3	1.33	0.0000	?????
4	32044	104	236	104	236	0	0	53	133	26	78	25	25	84	84	0	0	3	1.33	0.0000	?????
4	32096	104	236	104	236	0	0	53	133	26	78	25	25	85	85	0	0	3	1.33	0.0000	?????
4	32599	105	238	105	238	0	0	54	135	26	78	25	25	85	85	0	0	3	1.33	0.0000	?????
4	32850	106	241	106	241	0	0	55	138	26	78	25	25	85	85	0	0	4	1.00	0.0000	?????
4	33165	107	242	107	242	0	0	55	138	26	78	26	26	85	85	0	0	3	1.33	0.0000	?????
4	33300	107	242	107	242	0	0	55	138	26	78	26	26	86	86	0	0	4	1.00	0.0000	?????
4	33334	108	245	108	245	0	0	55	138	27	81	26	26	86	86	0	0	4	1.00	0.0000	?????
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
4	38	1	3	1	3	0	0	1	3	0	0	0	0	0	0	0	0	4	1.00	0.0000	?????
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
4	103	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1.33	?????	?????
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
4	21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1.33	?????	?????
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
4	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1.33	?????	?????
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
4	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1.33	?????	?????
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
4	31	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1.33	?????	?????
4	68	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	3	1.33	0.0000	?????
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 4 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
