||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 8 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
8	3750	39	110	16	77	23	33	10	52	7	36	22	22	10	10	0	0	4	2.00	1.4375	0.6957
8	3853	40	111	16	77	24	34	10	52	7	36	23	23	10	10	0	0	5	1.60	1.5000	0.6667
8	3899	41	118	17	84	24	34	10	52	8	43	23	23	10	10	0	0	5	1.60	1.4118	0.7083
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 8 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
8	101	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	2.00	?????	?????
8	156	1	5	0	0	1	5	1	5	0	0	0	0	1	1	0	0	4	2.00	?????	0.0000
8	246	2	7	0	0	2	7	2	7	0	0	0	0	1	1	0	0	4	2.00	?????	0.0000
8	351	3	13	1	6	2	7	2	7	1	6	0	0	1	1	0	0	4	2.00	2.0000	0.5000
8	693	3	13	1	6	2	7	2	7	1	6	0	0	2	2	0	0	5	1.60	2.0000	0.5000
8	749	4	17	2	10	2	7	3	11	1	6	0	0	2	2	0	0	5	1.60	1.0000	1.0000
8	753	5	18	2	10	3	8	3	11	1	6	1	1	2	2	0	0	4	2.00	1.5000	0.6667
8	767	6	21	2	10	4	11	4	14	1	6	1	1	2	2	0	0	4	2.00	2.0000	0.5000
8	851	6	21	2	10	4	11	4	14	1	6	1	1	3	3	0	0	4	2.00	2.0000	0.5000
8	857	6	21	2	10	4	11	4	14	1	6	1	1	4	4	0	0	4	2.00	2.0000	0.5000
8	863	6	21	2	10	4	11	4	14	1	6	1	1	5	5	0	0	4	2.00	2.0000	0.5000
8	1157	7	22	2	10	5	12	4	14	1	6	2	2	5	5	0	0	4	2.00	2.5000	0.4000
8	1333	8	23	2	10	6	13	4	14	1	6	3	3	5	5	0	0	4	2.00	3.0000	0.3333
8	1439	9	26	2	10	7	16	5	17	1	6	3	3	5	5	0	0	4	2.00	3.5000	0.2857
8	1462	10	27	2	10	8	17	5	17	1	6	4	4	5	5	0	0	4	2.00	4.0000	0.2500
8	1477	11	31	2	10	9	21	6	21	1	6	4	4	5	5	0	0	4	2.00	4.5000	0.2222
8	1497	12	32	2	10	10	22	6	21	1	6	5	5	5	5	0	0	4	2.00	5.0000	0.2000
8	1597	13	33	2	10	11	23	6	21	1	6	6	6	5	5	0	0	4	2.00	5.5000	0.1818
8	1629	14	34	2	10	12	24	6	21	1	6	7	7	5	5	0	0	4	2.00	6.0000	0.1667
8	1642	15	37	2	10	13	27	7	24	1	6	7	7	5	5	0	0	4	2.00	6.5000	0.1538
8	1715	16	38	2	10	14	28	7	24	1	6	8	8	5	5	0	0	4	2.00	7.0000	0.1429
8	1746	17	45	3	17	14	28	7	24	2	13	8	8	5	5	0	0	4	2.00	4.6667	0.2143
8	1787	18	46	3	17	15	29	7	24	2	13	9	9	5	5	0	0	5	1.60	5.0000	0.2000
8	1792	19	52	4	23	15	29	8	30	2	13	9	9	5	5	0	0	5	1.60	3.7500	0.2667
8	1801	20	53	4	23	16	30	8	30	2	13	10	10	5	5	0	0	4	2.00	4.0000	0.2500
8	1814	21	57	4	23	17	34	9	34	2	13	10	10	5	5	0	0	4	2.00	4.2500	0.2353
8	1815	23	59	4	23	19	36	9	34	2	13	12	12	5	5	0	0	4	2.00	4.7500	0.2105
8	1816	24	60	4	23	20	37	9	34	2	13	13	13	5	5	0	0	4	2.00	5.0000	0.2000
8	1826	25	65	4	23	21	42	10	39	2	13	13	13	5	5	0	0	4	2.00	5.2500	0.1905
8	1832	26	69	5	27	21	42	10	39	3	17	13	13	5	5	0	0	4	2.00	4.2000	0.2381
8	1834	27	70	5	27	22	43	10	39	3	17	14	14	5	5	0	0	5	1.60	4.4000	0.2273
8	1842	28	71	5	27	23	44	10	39	3	17	15	15	5	5	0	0	5	1.60	4.6000	0.2174
8	1860	29	72	5	27	24	45	10	39	3	17	16	16	5	5	0	0	5	1.60	4.8000	0.2083
8	1995	30	75	6	30	24	45	11	42	3	17	16	16	5	5	0	0	5	1.60	4.0000	0.2500
8	2073	31	76	6	30	25	46	11	42	3	17	17	17	5	5	0	0	5	1.60	4.1667	0.2400
8	2183	32	81	7	35	25	46	11	42	4	22	17	17	5	5	0	0	5	1.60	3.5714	0.2800
8	2219	33	82	8	36	25	46	11	42	4	22	18	18	5	5	0	0	6	1.33	3.1250	0.3200
8	2356	33	82	8	36	25	46	11	42	4	22	18	18	6	6	0	0	5	1.60	3.1250	0.3200
8	2530	34	83	8	36	26	47	11	42	4	22	19	19	6	6	0	0	5	1.60	3.2500	0.3077
8	2728	34	83	8	36	26	47	11	42	4	22	19	19	7	7	0	0	5	1.60	3.2500	0.3077
8	2856	35	87	8	36	27	51	12	46	4	22	19	19	7	7	0	0	5	1.60	3.3750	0.2963
8	2975	36	88	8	36	28	52	12	46	4	22	20	20	7	7	0	0	5	1.60	3.5000	0.2857
8	3093	37	92	9	40	28	52	12	46	5	26	20	20	7	7	0	0	5	1.60	3.1111	0.3214
8	3127	38	93	10	41	28	52	12	46	5	26	21	21	7	7	0	0	6	1.33	2.8000	0.3571
8	3347	39	94	10	41	29	53	12	46	5	26	22	22	7	7	0	0	5	1.60	2.9000	0.3448
8	3519	40	98	11	45	29	53	13	50	5	26	22	22	7	7	0	0	5	1.60	2.6364	0.3793
8	3527	40	98	11	45	29	53	13	50	5	26	22	22	8	8	0	0	4	2.00	2.6364	0.3793
8	3678	41	99	11	45	30	54	13	50	5	26	23	23	8	8	0	0	4	2.00	2.7273	0.3667
8	3783	42	103	12	49	30	54	13	50	6	30	23	23	8	8	0	0	4	2.00	2.5000	0.4000
8	3817	43	109	13	55	30	54	13	50	7	36	23	23	8	8	0	0	5	1.60	2.3077	0.4333
8	3974	44	110	13	55	31	55	13	50	7	36	24	24	8	8	0	0	6	1.33	2.3846	0.4194
8	3993	44	110	13	55	31	55	13	50	7	36	24	24	9	9	0	0	6	1.33	2.3846	0.4194
8	4016	45	113	13	55	32	58	14	53	7	36	24	24	9	9	0	0	6	1.33	2.4615	0.4063
8	4055	45	113	13	55	32	58	14	53	7	36	24	24	10	10	0	0	6	1.33	2.4615	0.4063
8	4101	45	113	13	55	32	58	14	53	7	36	24	24	11	11	0	0	6	1.33	2.4615	0.4063
8	4289	46	114	13	55	33	59	14	53	7	36	25	25	11	11	0	0	6	1.33	2.5385	0.3939
8	4315	47	115	13	55	34	60	14	53	7	36	26	26	11	11	0	0	6	1.33	2.6154	0.3824
8	4378	48	120	14	60	34	60	14	53	8	41	26	26	11	11	0	0	6	1.33	2.4286	0.4118
8	4513	48	120	14	60	34	60	14	53	8	41	26	26	12	12	0	0	7	1.14	2.4286	0.4118
8	4842	48	120	14	60	34	60	14	53	8	41	26	26	13	13	0	0	7	1.14	2.4286	0.4118
8	4860	49	125	15	65	34	60	15	58	8	41	26	26	13	13	0	0	7	1.14	2.2667	0.4412
8	4958	50	126	15	65	35	61	15	58	8	41	27	27	13	13	0	0	6	1.33	2.3333	0.4286
8	4992	51	127	15	65	36	62	15	58	8	41	28	28	13	13	0	0	6	1.33	2.4000	0.4167
8	5032	52	128	15	65	37	63	15	58	8	41	29	29	13	13	0	0	6	1.33	2.4667	0.4054
8	5063	53	129	15	65	38	64	15	58	8	41	30	30	13	13	0	0	6	1.33	2.5333	0.3947
8	5081	54	131	15	65	39	66	16	60	8	41	30	30	13	13	0	0	6	1.33	2.6000	0.3846
8	5144	55	132	15	65	40	67	16	60	8	41	31	31	13	13	0	0	6	1.33	2.6667	0.3750
8	5153	55	132	15	65	40	67	16	60	8	41	31	31	14	14	0	0	6	1.33	2.6667	0.3750
8	5221	56	138	16	71	40	67	16	60	9	47	31	31	14	14	0	0	6	1.33	2.5000	0.4000
8	5254	57	139	16	71	41	68	16	60	9	47	32	32	14	14	0	0	7	1.14	2.5625	0.3902
8	5512	57	139	16	71	41	68	16	60	9	47	32	32	15	15	0	0	7	1.14	2.5625	0.3902
8	5546	58	140	17	72	41	68	16	60	9	47	33	33	15	15	0	0	7	1.14	2.4118	0.4146
8	5593	59	146	18	78	41	68	17	66	9	47	33	33	15	15	0	0	6	1.33	2.2778	0.4390
8	5666	60	152	19	84	41	68	18	72	9	47	33	33	15	15	0	0	6	1.33	2.1579	0.4634
8	5841	60	152	19	84	41	68	18	72	9	47	33	33	16	16	0	0	5	1.60	2.1579	0.4634
8	5846	61	155	19	84	42	71	18	72	10	50	33	33	16	16	0	0	5	1.60	2.2105	0.4524
8	6115	61	155	19	84	42	71	18	72	10	50	33	33	17	17	0	0	5	1.60	2.2105	0.4524
8	6414	62	156	19	84	43	72	18	72	10	50	34	34	17	17	0	0	5	1.60	2.2632	0.4419
8	6544	62	156	19	84	43	72	18	72	10	50	34	34	18	18	0	0	5	1.60	2.2632	0.4419
8	6729	63	162	20	90	43	72	18	72	11	56	34	34	18	18	0	0	5	1.60	2.1500	0.4651
8	7276	64	163	20	90	44	73	18	72	11	56	35	35	18	18	0	0	5	1.60	2.2000	0.4545
8	7282	65	168	21	95	44	73	18	72	12	61	35	35	18	18	0	0	5	1.60	2.0952	0.4773
8	7321	66	174	22	101	44	73	18	72	13	67	35	35	18	18	0	0	6	1.33	2.0000	0.5000
8	7332	67	180	23	107	44	73	19	78	13	67	35	35	18	18	0	0	7	1.14	1.9130	0.5227
8	7390	68	184	24	111	44	73	20	82	13	67	35	35	18	18	0	0	7	1.14	1.8333	0.5455
8	7527	69	188	25	115	44	73	21	86	13	67	35	35	18	18	0	0	6	1.33	1.7600	0.5682
8	7537	70	190	26	117	44	73	22	88	13	67	35	35	18	18	0	0	5	1.60	1.6923	0.5909
8	7579	70	190	26	117	44	73	22	88	13	67	35	35	19	19	0	0	5	1.60	1.6923	0.5909
8	7796	71	196	27	123	44	73	22	88	14	73	35	35	19	19	0	0	5	1.60	1.6296	0.6136
8	7802	71	196	27	123	44	73	22	88	14	73	35	35	20	20	0	0	6	1.33	1.6296	0.6136
8	7913	72	201	28	128	44	73	23	93	14	73	35	35	20	20	0	0	6	1.33	1.5714	0.6364
8	7961	73	202	28	128	45	74	23	93	14	73	36	36	20	20	0	0	5	1.60	1.6071	0.6222
8	8163	73	202	28	128	45	74	23	93	14	73	36	36	21	21	0	0	5	1.60	1.6071	0.6222
8	8235	74	203	28	128	46	75	23	93	14	73	37	37	21	21	0	0	5	1.60	1.6429	0.6087
8	8251	75	210	29	135	46	75	23	93	15	80	37	37	21	21	0	0	5	1.60	1.5862	0.6304
8	8335	76	211	29	135	47	76	23	93	15	80	38	38	21	21	0	0	5	1.60	1.6207	0.6170
8	8367	76	211	29	135	47	76	23	93	15	80	38	38	22	22	0	0	5	1.60	1.6207	0.6170
8	8606	77	212	29	135	48	77	23	93	15	80	39	39	22	22	0	0	5	1.60	1.6552	0.6042
8	8622	78	213	29	135	49	78	23	93	15	80	40	40	22	22	0	0	5	1.60	1.6897	0.5918
8	8656	79	216	29	135	50	81	24	96	15	80	40	40	22	22	0	0	5	1.60	1.7241	0.5800
8	8706	80	217	29	135	51	82	24	96	15	80	41	41	22	22	0	0	5	1.60	1.7586	0.5686
8	8727	81	218	29	135	52	83	24	96	15	80	42	42	22	22	0	0	5	1.60	1.7931	0.5577
8	8746	82	219	29	135	53	84	24	96	15	80	43	43	22	22	0	0	5	1.60	1.8276	0.5472
8	8769	83	220	29	135	54	85	24	96	15	80	44	44	22	22	0	0	5	1.60	1.8621	0.5370
8	8777	84	221	29	135	55	86	24	96	15	80	45	45	22	22	0	0	5	1.60	1.8966	0.5273
8	8859	85	223	29	135	56	88	25	98	15	80	45	45	22	22	0	0	5	1.60	1.9310	0.5179
8	8862	86	229	30	141	56	88	25	98	16	86	45	45	22	22	0	0	5	1.60	1.8667	0.5357
8	9058	87	235	31	147	56	88	25	98	17	92	45	45	22	22	0	0	6	1.33	1.8065	0.5536
8	9423	88	236	31	147	57	89	25	98	17	92	46	46	22	22	0	0	7	1.14	1.8387	0.5439
8	9597	89	241	32	152	57	89	25	98	18	97	46	46	22	22	0	0	7	1.14	1.7813	0.5614
8	9824	89	241	32	152	57	89	25	98	18	97	46	46	23	23	0	0	7	1.14	1.7813	0.5614
8	10086	90	247	33	158	57	89	26	104	18	97	46	46	23	23	0	0	7	1.14	1.7273	0.5789
8	10263	90	247	33	158	57	89	26	104	18	97	46	46	24	24	0	0	6	1.33	1.7273	0.5789
8	10344	91	248	33	158	58	90	26	104	18	97	47	47	24	24	0	0	6	1.33	1.7576	0.5690
8	10695	92	249	33	158	59	91	26	104	18	97	48	48	24	24	0	0	6	1.33	1.7879	0.5593
8	10732	92	249	33	158	59	91	26	104	18	97	48	48	25	25	0	0	6	1.33	1.7879	0.5593
8	10850	93	255	34	164	59	91	27	110	18	97	48	48	25	25	0	0	6	1.33	1.7353	0.5763
8	11080	94	259	34	164	60	95	28	114	18	97	48	48	25	25	0	0	5	1.60	1.7647	0.5667
8	11101	95	260	34	164	61	96	28	114	18	97	49	49	25	25	0	0	5	1.60	1.7941	0.5574
8	11117	96	261	34	164	62	97	28	114	18	97	50	50	25	25	0	0	5	1.60	1.8235	0.5484
8	11172	97	266	34	164	63	102	29	119	18	97	50	50	25	25	0	0	5	1.60	1.8529	0.5397
8	11379	97	266	34	164	63	102	29	119	18	97	50	50	26	26	0	0	5	1.60	1.8529	0.5397
8	11412	98	272	35	170	63	102	29	119	19	103	50	50	26	26	0	0	5	1.60	1.8000	0.5556
8	11467	98	272	35	170	63	102	29	119	19	103	50	50	27	27	0	0	6	1.33	1.8000	0.5556
8	11475	99	273	35	170	64	103	29	119	19	103	51	51	27	27	0	0	6	1.33	1.8286	0.5469
8	11581	99	273	35	170	64	103	29	119	19	103	51	51	28	28	0	0	6	1.33	1.8286	0.5469
8	11676	100	277	35	170	65	107	30	123	19	103	51	51	28	28	0	0	6	1.33	1.8571	0.5385
8	11773	101	284	36	177	65	107	30	123	20	110	51	51	28	28	0	0	6	1.33	1.8056	0.5538
8	11813	101	284	36	177	65	107	30	123	20	110	51	51	29	29	0	0	7	1.14	1.8056	0.5538
8	12075	101	284	36	177	65	107	30	123	20	110	51	51	30	30	0	0	7	1.14	1.8056	0.5538
8	12117	102	285	36	177	66	108	30	123	20	110	52	52	30	30	0	0	7	1.14	1.8333	0.5455
8	12276	103	292	37	184	66	108	31	130	20	110	52	52	30	30	0	0	7	1.14	1.7838	0.5606
8	12372	104	298	38	190	66	108	31	130	21	116	52	52	30	30	0	0	6	1.33	1.7368	0.5758
8	12429	105	300	38	190	67	110	32	132	21	116	52	52	30	30	0	0	6	1.33	1.7632	0.5672
8	12430	105	300	38	190	67	110	32	132	21	116	52	52	31	31	0	0	6	1.33	1.7632	0.5672
8	12439	105	300	38	190	67	110	32	132	21	116	52	52	32	32	0	0	6	1.33	1.7632	0.5672
8	12469	106	301	38	190	68	111	32	132	21	116	53	53	32	32	0	0	6	1.33	1.7895	0.5588
8	12477	107	302	39	191	68	111	32	132	21	116	54	54	32	32	0	0	6	1.33	1.7436	0.5735
8	12493	108	303	39	191	69	112	32	132	21	116	55	55	32	32	0	0	5	1.60	1.7692	0.5652
8	12585	109	304	39	191	70	113	32	132	21	116	56	56	32	32	0	0	5	1.60	1.7949	0.5571
8	12618	110	305	39	191	71	114	32	132	21	116	57	57	32	32	0	0	5	1.60	1.8205	0.5493
8	12629	111	306	39	191	72	115	32	132	21	116	58	58	32	32	0	0	5	1.60	1.8462	0.5417
8	12656	112	312	40	197	72	115	33	138	21	116	58	58	32	32	0	0	5	1.60	1.8000	0.5556
8	12666	113	313	40	197	73	116	33	138	21	116	59	59	32	32	0	0	4	2.00	1.8250	0.5479
8	12711	114	314	40	197	74	117	33	138	21	116	60	60	32	32	0	0	4	2.00	1.8500	0.5405
8	12815	115	315	40	197	75	118	33	138	21	116	61	61	32	32	0	0	4	2.00	1.8750	0.5333
8	12839	116	316	40	197	76	119	33	138	21	116	62	62	32	32	0	0	4	2.00	1.9000	0.5263
8	12878	117	321	41	202	76	119	33	138	22	121	62	62	32	32	0	0	4	2.00	1.8537	0.5395
8	13126	118	326	41	202	77	124	34	143	22	121	62	62	32	32	0	0	5	1.60	1.8780	0.5325
8	13208	118	326	41	202	77	124	34	143	22	121	62	62	33	33	0	0	5	1.60	1.8780	0.5325
8	13496	119	331	42	207	77	124	35	148	22	121	62	62	33	33	0	0	5	1.60	1.8333	0.5455
8	13536	119	331	42	207	77	124	35	148	22	121	62	62	34	34	0	0	4	2.00	1.8333	0.5455
8	13544	120	332	42	207	78	125	35	148	22	121	63	63	34	34	0	0	4	2.00	1.8571	0.5385
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 8 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 8 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
8	484	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	4	2.00	?????	0.0000
8	733	2	2	0	0	2	2	0	0	0	0	2	2	0	0	0	0	4	2.00	?????	0.0000
8	816	3	9	1	7	2	2	0	0	1	7	2	2	0	0	0	0	4	2.00	2.0000	0.5000
8	826	4	16	2	14	2	2	1	7	1	7	2	2	0	0	0	0	5	1.60	1.0000	1.0000
8	1150	5	19	2	14	3	5	1	7	2	10	2	2	0	0	0	0	5	1.60	1.5000	0.6667
8	1294	6	20	2	14	4	6	1	7	2	10	3	3	0	0	0	0	5	1.60	2.0000	0.5000
8	1440	7	26	3	20	4	6	1	7	3	16	3	3	0	0	0	0	5	1.60	1.3333	0.7500
8	1489	8	27	3	20	5	7	1	7	3	16	4	4	0	0	0	0	6	1.33	1.6667	0.6000
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 8 Poins: ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
N	Att#	Tot	Ch Tot	Ext	Ch Ext	Int	Ch Int	GI	Ch GI	GO	Ch GO	Chld	Ch Chld	CD	Ch CD	BOX	Ch BOX	CH	All/CH	OverhIE	overhEI
